Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1988-01-01,04:13:46,3.6,18.14,-101.15,20.0,"56 km al SUROESTE de CD ALTAMIRANO, GRO",1988-01-01,10:13:46,revisado
1988-01-01,09:26:55,4.3,17.08,-101.33,20.0,"51 km al SUR de PETATLAN, GRO",1988-01-01,15:26:55,revisado
1988-01-01,09:55:44,4.6,14.1,-92.81,25.0,"96 km al SUROESTE de CD HIDALGO, CHIS",1988-01-01,15:55:44,revisado
1988-01-01,12:03:25,3.7,14.38,-92.57,34.0,"56 km al SUROESTE de CD HIDALGO, CHIS",1988-01-01,18:03:25,revisado
1988-01-01,14:22:04,4.2,22.43,-100.33,15.0,"5 km al OESTE de CERRITOS, SLP",1988-01-01,20:22:04,revisado
1988-01-01,14:52:15,4.0,15.21,-95.54,19.0,"89 km al SURESTE de CRUCECITA, OAX",1988-01-01,20:52:15,revisado
1988-01-01,18:19:04,4.0,14.14,-91.72,95.0,"76 km al SURESTE de CD HIDALGO, CHIS",1988-01-02,00:19:04,revisado
1988-01-01,21:39:45,4.2,15.54,-94.66,5.0,"91 km al SURESTE de SALINA CRUZ, OAX",1988-01-02,03:39:45,revisado
1988-01-01,22:15:05,4.1,15.16,-92.84,70.0,"32 km al SUR de MAPASTEPEC, CHIS",1988-01-02,04:15:05,revisado
1988-01-02,03:35:41,3.8,14.09,-92.09,16.0,"65 km al SUR de CD HIDALGO, CHIS",1988-01-02,09:35:41,revisado
1988-01-02,10:04:46,3.8,15.07,-93.82,5.0,"95 km al SUROESTE de PIJIJIAPAN, CHIS",1988-01-02,16:04:46,revisado
1988-01-02,15:19:35,4.0,15.6,-95.53,46.0,"67 km al SURESTE de CRUCECITA, OAX",1988-01-02,21:19:35,revisado
1988-01-02,21:14:30,4.5,18.97,-95.64,15.0,"25 km al NORESTE de ALVARADO, VER",1988-01-03,03:14:30,revisado
1988-01-02,22:00:32,4.3,16.11,-100.31,5.0,"95 km al SUROESTE de ACAPULCO, GRO",1988-01-03,04:00:32,revisado
1988-01-03,01:57:35,3.7,16.13,-98.9,26.0,"81 km al SUROESTE de OMETEPEC, GRO",1988-01-03,07:57:35,revisado
1988-01-03,08:22:55,3.6,15.08,-93.8,5.0,"92 km al SUROESTE de PIJIJIAPAN, CHIS",1988-01-03,14:22:55,revisado
1988-01-03,10:42:23,4.3,16.09,-97.92,4.0,"31 km al SURESTE de PINOTEPA NACIONAL, OAX",1988-01-03,16:42:23,revisado
1988-01-03,11:56:35,3.9,16.33,-98.82,10.0,"59 km al SUROESTE de OMETEPEC, GRO",1988-01-03,17:56:35,revisado
1988-01-03,15:10:15,3.8,17.66,-94.68,130.0,"34 km al SUR de JALTIPAN DE MORELOS, VER",1988-01-03,21:10:15,revisado
1988-01-03,19:21:56,3.8,16.4,-93.74,109.0,"25 km al NORESTE de ARRIAGA , CHIS",1988-01-04,01:21:56,revisado
1988-01-04,00:20:12,4.8,16.47,-98.26,34.0,"26 km al NOROESTE de PINOTEPA NACIONAL, OAX",1988-01-04,06:20:12,revisado
1988-01-04,02:11:11,4.3,14.42,-94.22,7.0,"177 km al SUROESTE de PIJIJIAPAN, CHIS",1988-01-04,08:11:11,revisado
