Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1992-01-01,13:13:18,3.7,16.28,-96.37,14.0,"24 km al ESTE de MIAHUATLAN, OAX",1992-01-01,19:13:18,revisado
1992-01-01,17:46:33,3.7,18.17,-99.07,82.0,"32 km al SURESTE de CD DE HUITZUCO, GRO",1992-01-01,23:46:33,revisado
1992-01-03,19:48:46,4.2,17.24,-100.67,34.0,"5 km al NOROESTE de TECPAN, GRO",1992-01-04,01:48:46,revisado
1992-01-05,03:43:57,4.1,15.68,-93.87,22.0,"47 km al SUROESTE de TONALA, CHIS",1992-01-05,09:43:57,revisado
1992-01-06,01:45:10,4.1,18.17,-96.48,70.0,"33 km al SUROESTE de TIERRA BLANCA, VER",1992-01-06,07:45:10,revisado
1992-01-08,04:13:10,4.1,17.1,-94.22,16.0,"69 km al NOROESTE de CINTALAPA, CHIS",1992-01-08,10:13:10,revisado
1992-01-08,12:04:42,5.0,15.24,-95.41,12.0,"97 km al SURESTE de CRUCECITA, OAX",1992-01-08,18:04:42,revisado
1992-01-08,15:55:54,3.8,16.67,-94.61,129.0,"32 km al NORESTE de UNION HIDALGO, OAX",1992-01-08,21:55:54,revisado
1992-01-08,22:03:20,4.9,17.03,-99.66,10.0,"31 km al NORESTE de ACAPULCO, GRO",1992-01-09,04:03:20,revisado
1992-01-10,07:29:39,4.0,16.32,-97.15,97.0,"46 km al NORESTE de RIO GRANDE, OAX",1992-01-10,13:29:39,revisado
1992-01-11,18:54:16,4.6,17.4,-101.21,43.0,"17 km al SURESTE de PETATLAN, GRO",1992-01-12,00:54:16,revisado
1992-01-12,02:49:25,4.3,17.79,-102.47,5.0,"31 km al SUROESTE de LA MIRA, MICH",1992-01-12,08:49:25,revisado
1992-01-12,23:34:19,4.3,15.34,-94.44,15.0,"110 km al SUROESTE de TONALA, CHIS",1992-01-13,05:34:19,revisado
1992-01-13,04:56:26,4.5,16.37,-94.74,92.0,"15 km al SURESTE de UNION HIDALGO, OAX",1992-01-13,10:56:26,revisado
1992-01-14,18:11:28,4.4,15.87,-94.93,76.0,"45 km al SURESTE de SALINA CRUZ, OAX",1992-01-15,00:11:28,revisado
1992-01-16,03:49:33,4.2,17.13,-101.64,30.0,"58 km al SUR de ZIHUATANEJO, GRO",1992-01-16,09:49:33,revisado
1992-01-17,21:17:56,3.5,19.17,-98.31,5.0,"4 km al NORTE de STA MARIA CORONANGO, PUE",1992-01-18,03:17:56,revisado
