Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1937-07-25,21:47:13,7.3,18.45,-96.08,85.0,"24 km al NORTE de TRES VALLES, VER",1937-07-26,03:47:13,revisado
1937-10-06,03:47:18,6.9,17.78,-99.17,100.0,"20 km al NORTE de CHILAPA DE ALVAREZ, GRO",1937-10-06,09:47:18,revisado
1937-12-23,07:17:58,7.4,17.1,-98.07,33.0,"46 km al SUROESTE de H TLAXIACO, OAX",1937-12-23,13:17:58,revisado
1937-12-25,00:03:25,6.5,15.68,-97.8,33.0,"54 km al SUROESTE de RIO GRANDE, OAX",1937-12-25,06:03:25,revisado
