Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1995-01-01,09:23:02,3.9,17.78,-100.99,47.0,"40 km al NORESTE de PETATLAN, GRO",1995-01-01,15:23:02,revisado
1995-01-02,04:23:53,3.5,32.13,-115.0,10.0,"20 km al SURESTE de GPE VICTORIA(KM.43), BC",1995-01-02,10:23:53,revisado
1995-01-02,05:32:15,3.2,32.31,-115.02,10.0,"8 km al NORESTE de GPE VICTORIA(KM.43), BC",1995-01-02,11:32:15,revisado
1995-01-02,15:54:51,4.2,16.68,-99.79,20.0,"24 km al SURESTE de ACAPULCO, GRO",1995-01-02,21:54:51,revisado
1995-01-03,07:13:43,4.4,17.38,-94.52,148.0,"67 km al SUR de MINATITLAN, VER",1995-01-03,13:13:43,revisado
1995-01-04,00:14:54,4.2,17.6,-94.59,120.0,"42 km al SURESTE de JALTIPAN DE MORELOS, VER",1995-01-04,06:14:54,revisado
1995-01-04,19:09:51,4.9,14.91,-93.97,24.0,"118 km al SUROESTE de PIJIJIAPAN, CHIS",1995-01-05,01:09:51,revisado
1995-01-05,02:03:43,4.0,16.94,-94.75,78.0,"32 km al ESTE de MATIAS ROMERO, OAX",1995-01-05,08:03:43,revisado
1995-01-05,04:04:43,4.1,15.56,-92.89,175.0,"13 km al NORTE de MAPASTEPEC, CHIS",1995-01-05,10:04:43,revisado
1995-01-05,10:50:29,4.6,14.45,-92.88,19.0,"82 km al SUROESTE de CD HIDALGO, CHIS",1995-01-05,16:50:29,revisado
1995-01-05,11:13:50,3.4,16.53,-100.04,34.0,"41 km al SUROESTE de ACAPULCO, GRO",1995-01-05,17:13:50,revisado
1995-01-06,08:47:13,3.8,18.15,-101.64,14.0,"57 km al NORTE de ZIHUATANEJO, GRO",1995-01-06,14:47:13,revisado
1995-01-06,09:24:17,4.6,15.99,-97.25,17.0,"20 km al ESTE de RIO GRANDE, OAX",1995-01-06,15:24:17,revisado
1995-01-08,05:17:08,4.8,16.01,-98.28,22.0,"44 km al SUROESTE de PINOTEPA NACIONAL, OAX",1995-01-08,11:17:08,revisado
1995-01-08,20:21:18,4.2,17.51,-94.98,94.0,"41 km al SUR de SAYULA DE ALEMAN, VER",1995-01-09,02:21:18,revisado
1995-01-10,04:13:06,3.2,16.92,-100.7,5.0,"34 km al SUR de TECPAN, GRO",1995-01-10,10:13:06,revisado
1995-01-10,22:51:23,3.9,32.3,-115.31,10.0,"20 km al OESTE de GPE VICTORIA(KM.43), BC",1995-01-11,04:51:23,revisado
1995-01-11,01:30:18,4.2,15.68,-93.64,79.0,"46 km al OESTE de PIJIJIAPAN, CHIS",1995-01-11,07:30:18,revisado
1995-01-12,01:33:51,4.6,16.61,-93.82,142.0,"14 km al SUROESTE de CINTALAPA, CHIS",1995-01-12,07:33:51,revisado
1995-01-14,09:42:46,3.9,18.08,-100.35,84.0,"27 km al SUROESTE de ARCELIA, GRO",1995-01-14,15:42:46,revisado
1995-01-16,22:39:44,4.1,16.52,-94.59,50.0,"26 km al ESTE de UNION HIDALGO, OAX",1995-01-17,04:39:44,revisado
1995-01-17,17:04:44,4.4,16.74,-94.15,101.0,"46 km al OESTE de CINTALAPA, CHIS",1995-01-17,23:04:44,revisado
1995-01-17,17:09:21,4.1,16.44,-94.54,70.0,"31 km al ESTE de UNION HIDALGO, OAX",1995-01-17,23:09:21,revisado
1995-01-18,09:32:13,4.1,17.18,-99.31,50.0,"43 km al NORTE de SAN MARCOS, GRO",1995-01-18,15:32:13,revisado
1995-01-18,11:42:16,4.2,18.16,-100.7,73.0,"22 km al SUR de CD ALTAMIRANO, GRO",1995-01-18,17:42:16,revisado
1995-01-20,22:58:06,4.5,14.37,-92.35,21.0,"40 km al SUROESTE de CD HIDALGO, CHIS",1995-01-21,04:58:06,revisado
1995-01-20,23:51:52,3.8,19.29,-98.92,15.0,"2 km al ESTE de XICO, MEX",1995-01-21,05:51:52,revisado
1995-01-22,12:48:26,4.2,13.4,-92.1,20.0,"141 km al SUR de CD HIDALGO, CHIS",1995-01-22,18:48:26,revisado
1995-01-23,11:06:36,4.4,15.97,-97.24,12.0,"21 km al ESTE de RIO GRANDE, OAX",1995-01-23,17:06:36,revisado
1995-01-24,06:19:22,4.4,17.98,-101.41,90.0,"40 km al NORESTE de ZIHUATANEJO, GRO",1995-01-24,12:19:22,revisado
1995-01-24,22:03:57,4.2,13.95,-92.95,16.0,"118 km al SUROESTE de CD HIDALGO, CHIS",1995-01-25,04:03:57,revisado
1995-01-25,03:13:09,4.5,16.38,-99.44,21.0,"46 km al SUR de SAN MARCOS, GRO",1995-01-25,09:13:09,revisado
1995-01-26,03:14:59,3.7,16.99,-94.85,60.0,"24 km al NORESTE de MATIAS ROMERO, OAX",1995-01-26,09:14:59,revisado
1995-01-26,04:41:51,4.1,17.86,-100.13,58.0,"53 km al SURESTE de ARCELIA, GRO",1995-01-26,10:41:51,revisado
1995-01-26,08:52:50,4.6,13.99,-93.07,19.0,"125 km al SUROESTE de CD HIDALGO, CHIS",1995-01-26,14:52:50,revisado
1995-01-26,12:43:26,4.2,14.99,-97.53,20.0,"108 km al SUROESTE de PUERTO ESCONDIDO, OAX",1995-01-26,18:43:26,revisado
1995-01-26,17:17:14,5.0,14.01,-93.13,19.0,"129 km al SUROESTE de CD HIDALGO, CHIS",1995-01-26,23:17:14,revisado
1995-01-26,17:57:11,4.5,14.07,-92.98,11.0,"112 km al SUROESTE de CD HIDALGO, CHIS",1995-01-26,23:57:11,revisado
1995-01-26,19:07:06,5.2,14.44,-92.94,25.0,"89 km al SUROESTE de CD HIDALGO, CHIS",1995-01-27,01:07:06,revisado
1995-01-26,19:19:31,4.6,14.23,-92.86,24.0,"91 km al SUROESTE de CD HIDALGO, CHIS",1995-01-27,01:19:31,revisado
1995-01-26,19:29:55,4.6,14.15,-93.03,17.0,"111 km al SUROESTE de CD HIDALGO, CHIS",1995-01-27,01:29:55,revisado
1995-01-26,19:37:52,4.3,14.05,-92.95,15.0,"111 km al SUROESTE de CD HIDALGO, CHIS",1995-01-27,01:37:52,revisado
1995-01-27,04:39:27,4.5,13.97,-93.27,7.0,"144 km al SUROESTE de CD HIDALGO, CHIS",1995-01-27,10:39:27,revisado
1995-01-27,10:24:44,5.2,13.72,-91.96,12.0,"108 km al SUR de CD HIDALGO, CHIS",1995-01-27,16:24:44,revisado
1995-01-28,19:53:46,3.5,16.59,-99.78,5.0,"34 km al SURESTE de ACAPULCO, GRO",1995-01-29,01:53:46,revisado
1995-01-28,19:56:19,3.6,16.64,-99.82,8.0,"27 km al SURESTE de ACAPULCO, GRO",1995-01-29,01:56:19,revisado
1995-01-28,20:10:40,3.3,16.75,-99.76,10.0,"20 km al SURESTE de ACAPULCO, GRO",1995-01-29,02:10:40,revisado
1995-01-28,21:42:36,3.3,17.02,-100.39,13.0,"21 km al SUR de ATOYAC DE ALVAREZ, GRO",1995-01-29,03:42:36,revisado
1995-01-29,06:21:32,4.5,14.54,-94.48,5.0,"186 km al SUROESTE de PIJIJIAPAN, CHIS",1995-01-29,12:21:32,revisado
1995-01-29,08:19:20,3.9,16.83,-100.53,37.0,"43 km al SUR de ATOYAC DE ALVAREZ, GRO",1995-01-29,14:19:20,revisado
1995-01-29,18:45:39,4.2,16.59,-100.35,58.0,"54 km al SUROESTE de COYUCA DE BENITEZ, GRO",1995-01-30,00:45:39,revisado
1995-01-29,18:54:44,4.4,16.52,-99.33,15.0,"31 km al SUR de SAN MARCOS, GRO",1995-01-30,00:54:44,revisado
1995-01-29,22:47:35,4.1,16.43,-99.31,15.0,"41 km al SUR de SAN MARCOS, GRO",1995-01-30,04:47:35,revisado
1995-01-30,05:32:54,4.2,15.51,-99.16,9.0,"144 km al SUR de SAN MARCOS, GRO",1995-01-30,11:32:54,revisado
1995-01-30,12:07:24,4.1,15.82,-93.38,140.0,"23 km al NOROESTE de PIJIJIAPAN, CHIS",1995-01-30,18:07:24,revisado
1995-01-30,23:55:58,4.8,15.09,-92.24,111.0,"14 km al NOROESTE de CACAHOATAN, CHIS",1995-01-31,05:55:58,revisado
1995-01-31,05:33:52,3.5,27.74,-105.11,10.0,"9 km al NORESTE de SANTA ROSALIA, CHIH",1995-01-31,11:33:52,revisado
1995-02-01,13:59:30,4.6,14.17,-93.71,73.0,"166 km al SUROESTE de MAPASTEPEC, CHIS",1995-02-01,19:59:30,revisado
1995-02-02,10:51:17,3.6,16.68,-99.02,62.0,"42 km al SURESTE de SAN MARCOS, GRO",1995-02-02,16:51:17,revisado
1995-02-02,17:24:25,4.3,15.56,-98.66,5.0,"108 km al SUROESTE de PINOTEPA NACIONAL, OAX",1995-02-02,23:24:25,revisado
1995-02-03,06:32:02,4.1,15.86,-97.96,13.0,"54 km al SUR de PINOTEPA NACIONAL, OAX",1995-02-03,12:32:02,revisado
1995-02-04,20:53:13,4.1,16.73,-100.31,8.0,"39 km al SUROESTE de COYUCA DE BENITEZ, GRO",1995-02-05,02:53:13,revisado
1995-02-05,06:11:04,4.2,15.77,-98.05,18.0,"63 km al SUR de PINOTEPA NACIONAL, OAX",1995-02-05,12:11:04,revisado
1995-02-05,10:46:52,4.1,16.53,-100.59,25.0,"75 km al SUROESTE de COYUCA DE BENITEZ, GRO",1995-02-05,16:46:52,revisado
1995-02-05,15:30:35,3.9,16.32,-94.5,20.0,"39 km al SURESTE de UNION HIDALGO, OAX",1995-02-05,21:30:35,revisado
1995-02-06,20:36:08,3.7,16.63,-99.92,9.0,"27 km al SUR de ACAPULCO, GRO",1995-02-07,02:36:08,revisado
1995-02-07,13:30:23,4.5,16.46,-98.82,15.0,"51 km al SUROESTE de OMETEPEC, GRO",1995-02-07,19:30:23,revisado
1995-02-09,02:22:14,3.8,17.01,-100.23,45.0,"15 km al OESTE de COYUCA DE BENITEZ, GRO",1995-02-09,08:22:14,revisado
