Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
2006-01-01,00:53:41,4.1,16.04,-97.27,25.0,"18 km al ESTE de RIO GRANDE, OAX",2006-01-01,06:53:41,revisado
2006-01-01,04:22:43,4.6,13.61,-91.13,175.0,"162 km al SURESTE de CD HIDALGO, CHIS",2006-01-01,10:22:43,revisado
2006-01-01,04:55:19,4.4,16.47,-94.4,115.0,"46 km al ESTE de UNION HIDALGO, OAX",2006-01-01,10:55:19,revisado
2006-01-01,08:53:08,3.8,17.3,-102.25,20.0,"73 km al SUR de CD LAZARO CARDENAS, MICH",2006-01-01,14:53:08,revisado
2006-01-01,20:46:44,3.9,16.1,-97.56,15.0,"17 km al NOROESTE de RIO GRANDE, OAX",2006-01-02,02:46:44,revisado
2006-01-02,17:38:37,3.7,16.97,-100.09,11.0,"4 km al SUR de COYUCA DE BENITEZ, GRO",2006-01-02,23:38:37,revisado
2006-01-03,04:03:02,3.8,18.14,-99.59,56.0,"23 km al SUR de IGUALA, GRO",2006-01-03,10:03:02,revisado
2006-01-03,06:02:12,3.7,16.07,-97.66,31.0,"25 km al NOROESTE de RIO GRANDE, OAX",2006-01-03,12:02:12,revisado
2006-01-03,18:16:30,3.3,16.97,-100.22,20.0,"15 km al SUROESTE de COYUCA DE BENITEZ, GRO",2006-01-04,00:16:30,revisado
2006-01-04,02:32:37,6.6,28.38,-112.51,15.0,"113 km al SUROESTE de M ALEMAN(LA DOCE), SON",2006-01-04,08:32:37,revisado
2006-01-04,23:06:53,4.9,22.04,-108.39,5.0,"176 km al SURESTE de SAN JOSE DEL CABO, BCS",2006-01-05,05:06:53,revisado
2006-01-05,02:07:51,3.9,17.99,-103.13,17.0,"85 km al OESTE de LA MIRA, MICH",2006-01-05,08:07:51,revisado
2006-01-06,08:22:32,4.0,16.78,-99.7,5.0,"23 km al SURESTE de ACAPULCO, GRO",2006-01-06,14:22:32,revisado
2006-01-07,09:41:47,3.7,16.33,-96.08,20.0,"55 km al ESTE de MIAHUATLAN, OAX",2006-01-07,15:41:47,revisado
2006-01-08,01:10:05,4.5,18.56,-101.35,58.0,"48 km al OESTE de HUETAMO, MICH",2006-01-08,07:10:05,revisado
2006-01-08,10:46:30,3.6,16.95,-100.12,27.0,"7 km al SUROESTE de COYUCA DE BENITEZ, GRO",2006-01-08,16:46:30,revisado
2006-01-08,12:04:51,3.6,16.43,-98.58,16.0,"34 km al SUROESTE de OMETEPEC, GRO",2006-01-08,18:04:51,revisado
2006-01-08,21:09:06,4.0,16.93,-94.58,168.0,"50 km al ESTE de MATIAS ROMERO, OAX",2006-01-09,03:09:06,revisado
2006-01-09,12:55:52,4.1,16.01,-94.99,8.0,"29 km al SURESTE de SALINA CRUZ, OAX",2006-01-09,18:55:52,revisado
2006-01-10,08:46:06,3.8,16.55,-95.06,110.0,"4 km al SURESTE de CD IXTEPEC, OAX",2006-01-10,14:46:06,revisado
2006-01-10,19:59:46,3.6,15.74,-96.95,16.0,"18 km al SURESTE de PUERTO ESCONDIDO, OAX",2006-01-11,01:59:46,revisado
2006-01-10,22:29:09,3.8,16.01,-97.19,21.0,"21 km al NOROESTE de PUERTO ESCONDIDO, OAX",2006-01-11,04:29:09,revisado
2006-01-11,01:17:44,3.6,16.22,-98.11,6.0,"15 km al SUROESTE de PINOTEPA NACIONAL, OAX",2006-01-11,07:17:44,revisado
2006-01-11,06:06:39,3.8,16.2,-97.09,3.0,"37 km al NORTE de PUERTO ESCONDIDO, OAX",2006-01-11,12:06:39,revisado
2006-01-11,07:48:32,4.0,17.14,-95.04,157.0,"30 km al NORTE de MATIAS ROMERO, OAX",2006-01-11,13:48:32,revisado
2006-01-12,21:25:09,4.7,16.77,-101.16,11.0,"75 km al SUROESTE de TECPAN, GRO",2006-01-13,03:25:09,revisado
2006-01-13,05:04:24,3.6,16.66,-100.2,10.0,"40 km al SUROESTE de ACAPULCO, GRO",2006-01-13,11:04:24,revisado
2006-01-13,23:54:05,4.1,17.96,-101.88,22.0,"35 km al ESTE de CD LAZARO CARDENAS, MICH",2006-01-14,05:54:05,revisado
2006-01-14,06:04:06,3.8,17.02,-95.03,123.0,"16 km al NORTE de MATIAS ROMERO, OAX",2006-01-14,12:04:06,revisado
2006-01-14,20:51:26,3.7,15.03,-92.82,56.0,"40 km al SUROESTE de HUIXTLA, CHIS",2006-01-15,02:51:26,revisado
2006-01-16,04:53:11,4.0,17.14,-94.57,137.0,"58 km al NORESTE de MATIAS ROMERO, OAX",2006-01-16,10:53:11,revisado
2006-01-16,05:05:36,4.3,16.3,-98.51,6.0,"44 km al SUR de OMETEPEC, GRO",2006-01-16,11:05:36,revisado
2006-01-17,22:26:20,3.7,18.19,-100.8,16.0,"23 km al SUROESTE de CD ALTAMIRANO, GRO",2006-01-18,04:26:20,revisado
2006-01-18,08:05:04,3.8,16.08,-97.68,26.0,"27 km al NOROESTE de RIO GRANDE, OAX",2006-01-18,14:05:04,revisado
2006-01-18,10:23:17,3.9,16.32,-98.17,15.0,"13 km al OESTE de PINOTEPA NACIONAL, OAX",2006-01-18,16:23:17,revisado
2006-01-18,11:16:32,3.7,17.0,-100.16,11.0,"8 km al OESTE de COYUCA DE BENITEZ, GRO",2006-01-18,17:16:32,revisado
2006-01-18,12:59:56,4.9,16.83,-94.43,116.0,"58 km al NORESTE de UNION HIDALGO, OAX",2006-01-18,18:59:56,revisado
2006-01-19,01:57:39,4.0,16.07,-95.55,15.0,"40 km al SUROESTE de SALINA CRUZ, OAX",2006-01-19,07:57:39,revisado
2006-01-19,09:29:48,4.0,15.64,-96.46,16.0,"12 km al SUR de S PEDRO POCHUTLA, OAX",2006-01-19,15:29:48,revisado
2006-01-19,10:34:39,4.2,17.13,-96.74,65.0,"5 km al NORESTE de STA MARIA ATZOMPA, OAX",2006-01-19,16:34:39,revisado
2006-01-19,19:38:33,4.9,18.7,-107.17,34.0,"281 km al OESTE de CIHUATLAN, JAL",2006-01-20,01:38:33,revisado
2006-01-20,01:25:52,4.4,16.27,-99.39,16.0,"58 km al SUR de SAN MARCOS, GRO",2006-01-20,07:25:52,revisado
2006-01-20,01:37:24,3.6,16.54,-99.41,5.0,"28 km al SUR de SAN MARCOS, GRO",2006-01-20,07:37:24,revisado
2006-01-20,01:47:31,4.2,16.15,-99.48,16.0,"72 km al SUR de SAN MARCOS, GRO",2006-01-20,07:47:31,revisado
2006-01-20,03:49:06,4.1,16.31,-99.4,16.0,"54 km al SUR de SAN MARCOS, GRO",2006-01-20,09:49:06,revisado
2006-01-20,04:30:14,4.0,15.94,-98.3,27.0,"52 km al SUROESTE de PINOTEPA NACIONAL, OAX",2006-01-20,10:30:14,revisado
2006-01-20,04:43:17,4.1,17.19,-100.05,41.0,"21 km al NORTE de COYUCA DE BENITEZ, GRO",2006-01-20,10:43:17,revisado
2006-01-20,15:29:22,3.9,17.27,-94.62,148.0,"63 km al NORESTE de MATIAS ROMERO, OAX",2006-01-20,21:29:22,revisado
2006-01-20,21:13:51,3.6,17.01,-98.11,18.0,"48 km al NORESTE de OMETEPEC, GRO",2006-01-21,03:13:51,revisado
2006-01-20,22:23:33,4.1,15.12,-92.5,112.0,"4 km al SUROESTE de HUIXTLA, CHIS",2006-01-21,04:23:33,revisado
2006-01-21,03:00:39,4.1,15.35,-96.76,19.0,"54 km al SUROESTE de S PEDRO POCHUTLA, OAX",2006-01-21,09:00:39,revisado
2006-01-21,03:55:34,4.2,16.32,-99.71,5.0,"63 km al SUROESTE de SAN MARCOS, GRO",2006-01-21,09:55:34,revisado
2006-01-21,09:32:59,3.7,16.33,-99.68,10.0,"60 km al SUROESTE de SAN MARCOS, GRO",2006-01-21,15:32:59,revisado
2006-01-21,12:01:39,3.6,17.13,-97.25,74.0,"48 km al SURESTE de H TLAXIACO, OAX",2006-01-21,18:01:39,revisado
2006-01-21,15:17:49,4.6,14.14,-93.75,19.0,"171 km al SUROESTE de MAPASTEPEC, CHIS",2006-01-21,21:17:49,revisado
