Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1987-01-01,01:33:46,no calculable,15.86,-96.41,15.0,"14 km al NORESTE de S PEDRO POCHUTLA, OAX",1987-01-01,07:33:46,revisado
1987-01-01,04:27:58,no calculable,16.42,-98.37,15.0,"29 km al SUR de OMETEPEC, GRO",1987-01-01,10:27:58,revisado
1987-01-01,07:26:20,no calculable,16.59,-98.55,15.0,"19 km al SUROESTE de OMETEPEC, GRO",1987-01-01,13:26:20,revisado
1987-01-01,14:02:37,no calculable,15.3,-92.35,33.0,"13 km al SUROESTE de MOTOZINTLA, CHIS",1987-01-01,20:02:37,revisado
1987-01-01,18:55:31,no calculable,17.0,-101.31,25.0,"60 km al SUR de PETATLAN, GRO",1987-01-02,00:55:31,revisado
1987-01-01,21:46:48,no calculable,17.57,-100.83,33.0,"44 km al NOROESTE de TECPAN, GRO",1987-01-02,03:46:48,revisado
1987-01-02,17:50:54,no calculable,14.92,-90.12,33.0,"220 km al ESTE de CACAHOATAN, CHIS",1987-01-02,23:50:54,revisado
1987-01-04,13:17:46,no calculable,17.11,-100.05,15.0,"12 km al NORESTE de COYUCA DE BENITEZ, GRO",1987-01-04,19:17:46,revisado
1987-01-04,16:19:33,no calculable,17.2,-101.24,15.0,"37 km al SUR de PETATLAN, GRO",1987-01-04,22:19:33,revisado
1987-01-05,09:42:02,no calculable,16.3,-95.35,5.0,"12 km al OESTE de TEHUANTEPEC, OAX",1987-01-05,15:42:02,revisado
1987-01-05,16:01:49,no calculable,18.16,-103.69,15.0,"85 km al SUR de TECOMAN, COL",1987-01-05,22:01:49,revisado
1987-01-07,01:29:01,no calculable,17.82,-101.47,33.0,"21 km al NORESTE de ZIHUATANEJO, GRO",1987-01-07,07:29:01,revisado
1987-01-07,03:58:35,no calculable,16.44,-99.77,25.0,"50 km al SURESTE de ACAPULCO, GRO",1987-01-07,09:58:35,revisado
