Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1977-01-18,06:29:53,3.8,32.48,-115.18,4.0,"23 km al NOROESTE de GPE VICTORIA(KM.43), BC",1977-01-18,12:29:53,revisado
1977-01-19,00:56:30,no calculable,17.74,-95.03,33.0,"17 km al SUROESTE de SAYULA DE ALEMAN, VER",1977-01-19,06:56:30,revisado
1977-01-19,03:39:58,4.3,24.19,-108.77,33.0,"126 km al SUROESTE de NAVOLATO, SIN",1977-01-19,09:39:58,revisado
1977-01-19,05:21:27,no calculable,17.23,-95.18,100.0,"42 km al NOROESTE de MATIAS ROMERO, OAX",1977-01-19,11:21:27,revisado
1977-01-19,09:47:36,no calculable,16.0,-94.78,33.0,"49 km al SURESTE de SALINA CRUZ, OAX",1977-01-19,15:47:36,revisado
1977-01-19,16:39:08,no calculable,16.77,-100.33,33.0,"37 km al SUROESTE de COYUCA DE BENITEZ, GRO",1977-01-19,22:39:08,revisado
1977-01-19,23:09:15,no calculable,18.0,-95.05,33.0,"16 km al NOROESTE de ACAYUCAN, VER",1977-01-20,05:09:15,revisado
1977-01-20,04:30:19,no calculable,16.14,-94.26,33.0,"40 km al SUROESTE de ARRIAGA , CHIS",1977-01-20,10:30:19,revisado
1977-01-20,10:45:22,no calculable,15.07,-95.68,33.0,"91 km al SURESTE de CRUCECITA, OAX",1977-01-20,16:45:22,revisado
1977-01-20,11:53:29,no calculable,15.67,-98.29,33.0,"78 km al SUROESTE de PINOTEPA NACIONAL, OAX",1977-01-20,17:53:29,revisado
1977-01-20,23:59:21,no calculable,16.44,-100.23,33.0,"59 km al SUROESTE de ACAPULCO, GRO",1977-01-21,05:59:21,revisado
1977-01-21,09:07:16,no calculable,18.92,-96.77,33.0,"5 km al NORESTE de GRAL M ALEMAN(POTRERO), VER",1977-01-21,15:07:16,revisado
1977-01-21,23:14:44,4.5,13.06,-89.13,85.0,"372 km al SURESTE de CD HIDALGO, CHIS",1977-01-22,05:14:44,revisado
1977-01-21,23:32:51,no calculable,18.58,-102.13,33.0,"49 km al SUR de NUEVA ITALIA, MICH",1977-01-22,05:32:51,revisado
1977-01-22,05:54:33,no calculable,17.67,-92.69,33.0,"14 km al SUROESTE de MACUSPANA, TAB",1977-01-22,11:54:33,revisado
1977-01-22,07:34:23,no calculable,17.25,-95.67,110.0,"79 km al NOROESTE de MATIAS ROMERO, OAX",1977-01-22,13:34:23,revisado
1977-01-22,08:30:48,no calculable,15.66,-93.87,33.0,"49 km al SUR de TONALA, CHIS",1977-01-22,14:30:48,revisado
1977-01-22,12:48:27,no calculable,15.87,-94.0,33.0,"35 km al SUROESTE de TONALA, CHIS",1977-01-22,18:48:27,revisado
1977-01-22,18:19:58,no calculable,14.79,-95.18,33.0,"149 km al SURESTE de CRUCECITA, OAX",1977-01-23,00:19:58,revisado
1977-01-22,21:18:56,no calculable,16.18,-94.39,80.0,"53 km al OESTE de ARRIAGA , CHIS",1977-01-23,03:18:56,revisado
1977-01-23,11:00:33,no calculable,13.51,-92.18,33.0,"129 km al SUR de CD HIDALGO, CHIS",1977-01-23,17:00:33,revisado
1977-01-23,17:12:21,no calculable,15.39,-97.49,33.0,"69 km al SUR de RIO GRANDE, OAX",1977-01-23,23:12:21,revisado
1977-01-23,22:18:13,no calculable,17.42,-101.59,33.0,"25 km al SUR de ZIHUATANEJO, GRO",1977-01-24,04:18:13,revisado
1977-01-24,01:45:37,4.8,27.95,-111.4,33.0,"49 km al OESTE de H GUAYMAS, SON",1977-01-24,07:45:37,revisado
1977-01-24,07:20:50,no calculable,17.53,-97.87,33.0,"32 km al SUROESTE de H HUAJUAPAN DE LEON, OAX",1977-01-24,13:20:50,revisado
1977-01-25,07:27:15,no calculable,17.0,-92.77,33.0,"32 km al NOROESTE de S CRISTOBAL LAS CASAS, CHIS",1977-01-25,13:27:15,revisado
1977-01-25,10:49:46,no calculable,15.49,-96.98,33.0,"42 km al SUR de PUERTO ESCONDIDO, OAX",1977-01-25,16:49:46,revisado
1977-01-25,11:30:58,no calculable,17.2,-101.89,33.0,"61 km al SUROESTE de ZIHUATANEJO, GRO",1977-01-25,17:30:58,revisado
1977-01-26,05:17:01,no calculable,17.92,-94.96,33.0,"4 km al NORTE de SAYULA DE ALEMAN, VER",1977-01-26,11:17:01,revisado
1977-01-26,12:10:11,no calculable,19.3,-99.18,1.0,"5 km al ESTE de TLALPAN, CDMX",1977-01-26,18:10:11,revisado
1977-01-27,21:07:34,no calculable,17.28,-101.47,33.0,"35 km al SUROESTE de PETATLAN, GRO",1977-01-28,03:07:34,revisado
1977-01-28,08:44:42,no calculable,15.49,-93.28,33.0,"23 km al SUROESTE de PIJIJIAPAN, CHIS",1977-01-28,14:44:42,revisado
1977-01-29,00:35:54,no calculable,18.0,-95.47,33.0,"7 km al SURESTE de ISLA, VER",1977-01-29,06:35:54,revisado
1977-01-29,02:48:03,no calculable,15.21,-98.14,33.0,"117 km al SUROESTE de RIO GRANDE, OAX",1977-01-29,08:48:03,revisado
1977-01-29,02:59:21,4.7,27.27,-111.53,33.0,"73 km al ESTE de SANTA ROSALIA, BCS",1977-01-29,08:59:21,revisado
1977-01-29,17:28:48,no calculable,15.41,-95.74,33.0,"58 km al SURESTE de CRUCECITA, OAX",1977-01-29,23:28:48,revisado
1977-01-29,19:31:28,no calculable,15.24,-95.3,33.0,"105 km al SUR de SALINA CRUZ, OAX",1977-01-30,01:31:28,revisado
1977-01-30,09:02:26,no calculable,17.74,-93.24,33.0,"17 km al SUROESTE de REFORMA, CHIS",1977-01-30,15:02:26,revisado
1977-01-30,14:27:57,no calculable,15.03,-94.12,33.0,"122 km al SUROESTE de PIJIJIAPAN, CHIS",1977-01-30,20:27:57,revisado
1977-01-30,17:11:10,4.2,15.96,-99.15,33.0,"96 km al SURESTE de SAN MARCOS, GRO",1977-01-30,23:11:10,revisado
1977-01-30,18:07:29,no calculable,15.79,-97.44,33.0,"24 km al SUR de RIO GRANDE, OAX",1977-01-31,00:07:29,revisado
1977-01-30,20:57:50,no calculable,14.97,-96.7,33.0,"89 km al SUROESTE de S PEDRO POCHUTLA, OAX",1977-01-31,02:57:50,revisado
1977-01-31,02:24:01,no calculable,15.59,-95.11,33.0,"66 km al SUR de SALINA CRUZ, OAX",1977-01-31,08:24:01,revisado
1977-01-31,03:10:19,no calculable,16.02,-96.47,33.0,"30 km al NORTE de S PEDRO POCHUTLA, OAX",1977-01-31,09:10:19,revisado
1977-01-31,17:56:43,no calculable,18.54,-102.68,33.0,"57 km al SURESTE de COALCOMAN, MICH",1977-01-31,23:56:43,revisado
1977-02-01,11:33:12,no calculable,17.87,-102.64,33.0,"38 km al SUROESTE de LA MIRA, MICH",1977-02-01,17:33:12,revisado
1977-02-02,21:01:45,no calculable,17.82,-100.66,33.0,"60 km al SUR de CD ALTAMIRANO, GRO",1977-02-03,03:01:45,revisado
1977-02-03,01:36:25,no calculable,15.23,-98.18,33.0,"118 km al SUROESTE de RIO GRANDE, OAX",1977-02-03,07:36:25,revisado
1977-02-03,17:59:48,3.1,32.87,-115.77,12.0,"32 km al NOROESTE de SANTA ISABEL, BC",1977-02-03,23:59:48,revisado
1977-02-05,03:06:36,no calculable,14.33,-94.17,33.0,"182 km al SUROESTE de PIJIJIAPAN, CHIS",1977-02-05,09:06:36,revisado
1977-02-05,08:15:54,no calculable,17.61,-94.75,33.0,"37 km al SURESTE de SAYULA DE ALEMAN, VER",1977-02-05,14:15:54,revisado
1977-02-05,15:59:43,no calculable,14.55,-93.37,33.0,"111 km al SUROESTE de MAPASTEPEC, CHIS",1977-02-05,21:59:43,revisado
1977-02-05,16:54:05,no calculable,15.0,-92.83,33.0,"42 km al SUROESTE de HUIXTLA, CHIS",1977-02-05,22:54:05,revisado
1977-02-07,03:29:04,no calculable,15.94,-95.58,33.0,"49 km al SUROESTE de SALINA CRUZ, OAX",1977-02-07,09:29:04,revisado
1977-02-07,07:46:10,no calculable,16.64,-94.48,33.0,"42 km al NORESTE de UNION HIDALGO, OAX",1977-02-07,13:46:10,revisado
1977-02-07,07:52:50,no calculable,14.12,-93.71,33.0,"171 km al SUROESTE de MAPASTEPEC, CHIS",1977-02-07,13:52:50,revisado
1977-02-08,09:49:30,no calculable,20.34,-98.88,33.0,"10 km al NORESTE de ACTOPAN, HGO",1977-02-08,15:49:30,revisado
1977-02-08,12:54:29,no calculable,15.91,-94.29,33.0,"55 km al SUROESTE de ARRIAGA , CHIS",1977-02-08,18:54:29,revisado
1977-02-08,16:55:26,no calculable,14.11,-91.96,33.0,"66 km al SURESTE de CD HIDALGO, CHIS",1977-02-08,22:55:26,revisado
1977-02-09,14:07:49,no calculable,17.17,-99.94,33.0,"24 km al NORESTE de COYUCA DE BENITEZ, GRO",1977-02-09,20:07:49,revisado
1977-02-09,16:21:05,no calculable,16.88,-88.35,33.0,"180 km al SUR de CHETUMAL, QR",1977-02-09,22:21:05,revisado
1977-02-10,05:14:48,no calculable,17.24,-93.05,33.0,"31 km al SUR de PICHUCALCO, CHIS",1977-02-10,11:14:48,revisado
1977-02-10,17:26:51,no calculable,16.4,-87.93,33.0,"236 km al SUR de CHETUMAL, QR",1977-02-10,23:26:51,revisado
1977-02-10,20:46:04,no calculable,17.96,-99.42,33.0,"36 km al NORESTE de ZUMPANGO DEL RIO, GRO",1977-02-11,02:46:04,revisado
1977-02-11,21:47:01,no calculable,16.01,-93.79,100.0,"9 km al SUROESTE de TONALA, CHIS",1977-02-12,03:47:01,revisado
1977-02-12,00:51:44,3.7,28.34,-105.13,10.0,"35 km al ESTE de PEDRO MEOQUI, CHIH",1977-02-12,06:51:44,revisado
1977-02-13,00:44:57,no calculable,16.9,-101.92,33.0,"91 km al SUROESTE de ZIHUATANEJO, GRO",1977-02-13,06:44:57,revisado
1977-02-13,05:43:42,no calculable,14.4,-92.43,33.0,"43 km al SUROESTE de CD HIDALGO, CHIS",1977-02-13,11:43:42,revisado
1977-02-13,08:38:16,no calculable,17.57,-102.54,33.0,"55 km al SUROESTE de CD LAZARO CARDENAS, MICH",1977-02-13,14:38:16,revisado
1977-02-13,10:52:33,no calculable,15.87,-98.24,33.0,"56 km al SUROESTE de PINOTEPA NACIONAL, OAX",1977-02-13,16:52:33,revisado
1977-02-13,21:06:39,no calculable,18.2,-100.24,33.0,"14 km al SURESTE de ARCELIA, GRO",1977-02-14,03:06:39,revisado
1977-02-14,12:35:56,no calculable,15.09,-94.99,33.0,"123 km al SUR de SALINA CRUZ, OAX",1977-02-14,18:35:56,revisado
1977-02-14,15:12:37,3.2,32.42,-115.18,16.0,"16 km al NOROESTE de GPE VICTORIA(KM.43), BC",1977-02-14,21:12:37,revisado
1977-02-14,19:55:30,4.4,19.03,-108.2,33.0,"357 km al SUROESTE de PUERTO VALLARTA, JAL",1977-02-15,01:55:30,revisado
1977-02-15,15:25:26,no calculable,15.36,-93.45,33.0,"44 km al SUROESTE de PIJIJIAPAN, CHIS",1977-02-15,21:25:26,revisado
1977-02-17,14:43:44,no calculable,19.49,-99.11,16.0,"1 km al NORESTE de GUSTAVO A. MADERO, CDMX",1977-02-17,20:43:44,revisado
1977-02-18,04:17:05,no calculable,17.9,-91.42,33.0,"16 km al NORESTE de BALANCAN, TAB",1977-02-18,10:17:05,revisado
1977-02-19,10:59:29,no calculable,14.71,-89.12,33.0,"326 km al ESTE de CD HIDALGO, CHIS",1977-02-19,16:59:29,revisado
1977-02-19,13:02:14,no calculable,13.92,-91.51,33.0,"109 km al SURESTE de CD HIDALGO, CHIS",1977-02-19,19:02:14,revisado
1977-02-19,21:13:35,no calculable,15.9,-93.81,33.0,"21 km al SUROESTE de TONALA, CHIS",1977-02-20,03:13:35,revisado
1977-02-19,22:24:35,no calculable,17.55,-103.18,33.0,"105 km al SUROESTE de LA MIRA, MICH",1977-02-20,04:24:35,revisado
1977-02-20,03:55:09,no calculable,13.42,-92.9,33.0,"161 km al SUROESTE de CD HIDALGO, CHIS",1977-02-20,09:55:09,revisado
1977-02-20,19:58:29,no calculable,14.36,-93.99,33.0,"168 km al SUROESTE de MAPASTEPEC, CHIS",1977-02-21,01:58:29,revisado
1977-02-21,09:43:32,no calculable,14.76,-97.73,33.0,"141 km al SUROESTE de PUERTO ESCONDIDO, OAX",1977-02-21,15:43:32,revisado
1977-02-22,01:37:19,no calculable,14.53,-94.07,33.0,"158 km al SUROESTE de PIJIJIAPAN, CHIS",1977-02-22,07:37:19,revisado
1977-02-22,02:26:49,no calculable,16.94,-95.26,60.0,"24 km al NOROESTE de MATIAS ROMERO, OAX",1977-02-22,08:26:49,revisado
1977-02-23,13:36:05,no calculable,15.81,-93.58,33.0,"36 km al SURESTE de TONALA, CHIS",1977-02-23,19:36:05,revisado
1977-02-23,20:45:51,no calculable,16.73,-101.72,33.0,"101 km al SUROESTE de PETATLAN, GRO",1977-02-24,02:45:51,revisado
1977-02-23,23:41:29,no calculable,16.45,-94.78,33.0,"6 km al SURESTE de UNION HIDALGO, OAX",1977-02-24,05:41:29,revisado
1977-02-23,23:56:49,no calculable,14.95,-92.84,33.0,"45 km al SUROESTE de HUIXTLA, CHIS",1977-02-24,05:56:49,revisado
1977-02-24,00:08:09,no calculable,15.95,-101.75,33.0,"183 km al SUROESTE de PETATLAN, GRO",1977-02-24,06:08:09,revisado
1977-02-24,01:46:50,no calculable,16.2,-101.25,33.0,"131 km al SUROESTE de TECPAN, GRO",1977-02-24,07:46:50,revisado
1977-02-24,04:14:13,no calculable,15.81,-99.32,33.0,"109 km al SUR de SAN MARCOS, GRO",1977-02-24,10:14:13,revisado
1977-02-24,13:41:59,no calculable,16.58,-94.6,33.0,"27 km al NORESTE de UNION HIDALGO, OAX",1977-02-24,19:41:59,revisado
1977-02-27,01:17:29,no calculable,16.16,-94.53,33.0,"47 km al SURESTE de UNION HIDALGO, OAX",1977-02-27,07:17:29,revisado
1977-02-27,03:13:07,no calculable,19.36,-98.78,16.0,"8 km al ESTE de S FRANCISCO ACUAUTLA, MEX",1977-02-27,09:13:07,revisado
1977-02-27,18:44:11,4.7,13.93,-90.89,61.0,"159 km al SURESTE de CD HIDALGO, CHIS",1977-02-28,00:44:11,revisado
1977-02-27,21:32:42,no calculable,13.64,-94.95,33.0,"268 km al SURESTE de CRUCECITA, OAX",1977-02-28,03:32:42,revisado
1977-02-28,21:48:10,no calculable,17.12,-98.52,33.0,"47 km al SUR de TLAPA, GRO",1977-03-01,03:48:10,revisado
1977-03-01,05:19:10,no calculable,15.75,-95.73,33.0,"43 km al ESTE de CRUCECITA, OAX",1977-03-01,11:19:10,revisado
1977-03-03,02:18:02,no calculable,17.09,-100.79,33.0,"22 km al SUROESTE de TECPAN, GRO",1977-03-03,08:18:02,revisado
1977-03-03,03:46:52,no calculable,16.99,-94.88,33.0,"22 km al NORESTE de MATIAS ROMERO, OAX",1977-03-03,09:46:52,revisado
1977-03-03,05:56:10,3.7,32.25,-115.17,30.0,"8 km al SUROESTE de GPE VICTORIA(KM.43), BC",1977-03-03,11:56:10,revisado
1977-03-04,14:41:34,no calculable,14.0,-93.34,33.0,"148 km al SUROESTE de CD HIDALGO, CHIS",1977-03-04,20:41:34,revisado
1977-03-05,09:53:36,no calculable,17.69,-102.71,33.0,"55 km al SUROESTE de LA MIRA, MICH",1977-03-05,15:53:36,revisado
1977-03-05,12:52:07,3.8,32.23,-115.15,28.0,"8 km al SUROESTE de GPE VICTORIA(KM.43), BC",1977-03-05,18:52:07,revisado
1977-03-07,16:31:33,no calculable,15.55,-94.15,33.0,"73 km al SUROESTE de TONALA, CHIS",1977-03-07,22:31:33,revisado
1977-03-08,03:24:50,no calculable,14.36,-93.41,33.0,"132 km al SUROESTE de MAPASTEPEC, CHIS",1977-03-08,09:24:50,revisado
1977-03-09,12:41:45,no calculable,16.49,-98.58,33.0,"28 km al SUROESTE de OMETEPEC, GRO",1977-03-09,18:41:45,revisado
1977-03-10,09:10:03,4.8,14.97,-92.36,107.0,"13 km al NOROESTE de TAPACHULA, CHIS",1977-03-10,15:10:03,revisado
1977-03-10,18:28:57,no calculable,15.96,-95.85,33.0,"37 km al NORESTE de CRUCECITA, OAX",1977-03-11,00:28:57,revisado
1977-03-11,07:44:47,no calculable,14.67,-96.98,33.0,"131 km al SUROESTE de S PEDRO POCHUTLA, OAX",1977-03-11,13:44:47,revisado
1977-03-12,02:09:10,4.9,18.66,-107.27,33.0,"292 km al OESTE de CIHUATLAN, JAL",1977-03-12,08:09:10,revisado
