Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1976-01-01,17:23:00,4.7,13.88,-92.17,33.0,"88 km al SUR de CD HIDALGO, CHIS",1976-01-01,23:23:00,revisado
1976-01-02,05:45:47,no calculable,13.84,-93.83,33.0,"203 km al SUROESTE de CD HIDALGO, CHIS",1976-01-02,11:45:47,revisado
1976-01-02,21:04:58,no calculable,16.33,-99.6,33.0,"56 km al SUROESTE de SAN MARCOS, GRO",1976-01-03,03:04:58,revisado
1976-01-03,03:50:53,no calculable,18.2,-94.74,33.0,"23 km al NOROESTE de OTEAPAN, VER",1976-01-03,09:50:53,revisado
1976-01-03,04:25:51,no calculable,13.73,-91.33,33.0,"137 km al SURESTE de CD HIDALGO, CHIS",1976-01-03,10:25:51,revisado
1976-01-03,06:33:17,4.6,13.98,-94.22,33.0,"216 km al SUROESTE de MAPASTEPEC, CHIS",1976-01-03,12:33:17,revisado
1976-01-04,01:00:44,no calculable,15.18,-98.38,33.0,"133 km al SUROESTE de PINOTEPA NACIONAL, OAX",1976-01-04,07:00:44,revisado
1976-01-04,01:51:38,no calculable,15.51,-98.67,33.0,"113 km al SUROESTE de PINOTEPA NACIONAL, OAX",1976-01-04,07:51:38,revisado
1976-01-04,05:34:50,5.3,13.04,-88.67,33.0,"417 km al SURESTE de CD HIDALGO, CHIS",1976-01-04,11:34:50,revisado
1976-01-05,01:12:27,no calculable,15.57,-95.51,33.0,"70 km al SURESTE de CRUCECITA, OAX",1976-01-05,07:12:27,revisado
1976-01-05,15:21:11,no calculable,15.06,-95.13,33.0,"124 km al SUR de SALINA CRUZ, OAX",1976-01-05,21:21:11,revisado
1976-01-05,15:31:59,no calculable,14.57,-93.9,33.0,"144 km al SUROESTE de PIJIJIAPAN, CHIS",1976-01-05,21:31:59,revisado
1976-01-05,16:08:44,no calculable,14.3,-94.06,33.0,"178 km al SUROESTE de MAPASTEPEC, CHIS",1976-01-05,22:08:44,revisado
1976-01-06,06:15:07,no calculable,13.99,-92.59,33.0,"90 km al SUROESTE de CD HIDALGO, CHIS",1976-01-06,12:15:07,revisado
1976-01-07,11:03:33,no calculable,15.78,-93.5,33.0,"33 km al NOROESTE de PIJIJIAPAN, CHIS",1976-01-07,17:03:33,revisado
1976-01-07,17:11:06,no calculable,16.11,-94.85,33.0,"38 km al ESTE de SALINA CRUZ, OAX",1976-01-07,23:11:06,revisado
1976-01-08,00:31:17,no calculable,13.78,-92.4,33.0,"103 km al SUROESTE de CD HIDALGO, CHIS",1976-01-08,06:31:17,revisado
1976-01-08,02:06:07,no calculable,15.49,-94.27,33.0,"86 km al SUROESTE de TONALA, CHIS",1976-01-08,08:06:07,revisado
