Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
1997-01-01,06:17:27,4.4,16.16,-93.81,93.0,"10 km al NOROESTE de TONALA, CHIS",1997-01-01,12:17:27,revisado
1997-01-01,10:53:00,4.3,14.72,-92.4,150.0,"26 km al SUROESTE de TAPACHULA, CHIS",1997-01-01,16:53:00,revisado
1997-01-01,13:32:54,4.7,16.62,-94.59,40.0,"30 km al NORESTE de UNION HIDALGO, OAX",1997-01-01,19:32:54,revisado
1997-01-01,22:14:28,3.8,19.45,-105.33,28.0,"84 km al NOROESTE de CIHUATLAN, JAL",1997-01-02,04:14:28,revisado
1997-01-02,12:25:52,3.5,15.98,-98.48,2.0,"61 km al SUROESTE de PINOTEPA NACIONAL, OAX",1997-01-02,18:25:52,revisado
1997-01-02,14:13:57,3.0,16.96,-100.32,41.0,"25 km al OESTE de COYUCA DE BENITEZ, GRO",1997-01-02,20:13:57,revisado
1997-01-03,07:21:51,3.9,17.15,-95.09,85.0,"31 km al NORTE de MATIAS ROMERO, OAX",1997-01-03,13:21:51,revisado
1997-01-03,16:06:29,4.6,17.66,-93.18,141.0,"18 km al NOROESTE de PICHUCALCO, CHIS",1997-01-03,22:06:29,revisado
1997-01-04,03:10:29,3.4,16.85,-100.3,5.0,"29 km al SUROESTE de COYUCA DE BENITEZ, GRO",1997-01-04,09:10:29,revisado
1997-01-05,07:27:14,4.0,15.89,-97.61,16.0,"23 km al SUROESTE de RIO GRANDE, OAX",1997-01-05,13:27:14,revisado
1997-01-06,08:10:04,4.3,17.33,-95.37,127.0,"61 km al NOROESTE de MATIAS ROMERO, OAX",1997-01-06,14:10:04,revisado
1997-01-06,10:37:06,4.0,16.03,-96.97,16.0,"21 km al NORESTE de PUERTO ESCONDIDO, OAX",1997-01-06,16:37:06,revisado
1997-01-06,19:05:36,3.5,16.35,-100.09,3.0,"61 km al SUROESTE de ACAPULCO, GRO",1997-01-07,01:05:36,revisado
1997-01-07,02:45:29,4.7,15.95,-99.04,21.0,"101 km al SURESTE de SAN MARCOS, GRO",1997-01-07,08:45:29,revisado
1997-01-08,14:30:38,3.7,16.37,-99.63,3.0,"53 km al SUROESTE de SAN MARCOS, GRO",1997-01-08,20:30:38,revisado
1997-01-08,16:51:25,4.9,15.87,-95.91,58.0,"27 km al NORESTE de CRUCECITA, OAX",1997-01-08,22:51:25,revisado
1997-01-09,07:28:37,3.7,30.6,-115.58,5.0,"35 km al ESTE de LAZARO CARDENAS, BC",1997-01-09,13:28:37,revisado
1997-01-09,14:06:44,3.7,16.29,-97.93,5.0,"14 km al SURESTE de PINOTEPA NACIONAL, OAX",1997-01-09,20:06:44,revisado
1997-01-10,21:27:16,4.4,15.95,-97.21,3.0,"18 km al NOROESTE de PUERTO ESCONDIDO, OAX",1997-01-11,03:27:16,revisado
1997-01-11,06:39:20,3.8,16.2,-98.43,21.0,"43 km al SUROESTE de PINOTEPA NACIONAL, OAX",1997-01-11,12:39:20,revisado
1997-01-11,14:28:26,7.1,18.34,-102.58,40.0,"43 km al NOROESTE de LA MIRA, MICH",1997-01-11,20:28:26,revisado
1997-01-11,14:48:05,4.7,17.73,-102.99,16.0,"78 km al SUROESTE de LA MIRA, MICH",1997-01-11,20:48:05,revisado
1997-01-11,16:12:53,4.0,17.61,-103.12,17.0,"96 km al SUROESTE de LA MIRA, MICH",1997-01-11,22:12:53,revisado
1997-01-11,18:10:28,4.6,17.91,-102.94,25.0,"66 km al OESTE de LA MIRA, MICH",1997-01-12,00:10:28,revisado
1997-01-11,19:28:28,4.9,17.92,-102.53,14.0,"25 km al SUROESTE de LA MIRA, MICH",1997-01-12,01:28:28,revisado
1997-01-11,20:20:09,4.3,17.99,-102.61,8.0,"30 km al OESTE de LA MIRA, MICH",1997-01-12,02:20:09,revisado
1997-01-11,22:53:51,3.2,16.89,-100.18,5.0,"16 km al SUROESTE de COYUCA DE BENITEZ, GRO",1997-01-12,04:53:51,revisado
1997-01-12,09:02:18,5.0,23.87,-108.33,24.0,"110 km al SUROESTE de ELDORADO, SIN",1997-01-12,15:02:18,revisado
1997-01-13,00:43:56,4.7,18.76,-106.5,10.0,"211 km al OESTE de CIHUATLAN, JAL",1997-01-13,06:43:56,revisado
1997-01-13,03:33:11,3.9,16.21,-98.06,5.0,"15 km al SUR de PINOTEPA NACIONAL, OAX",1997-01-13,09:33:11,revisado
1997-01-13,04:55:39,3.3,17.22,-100.18,35.0,"26 km al NOROESTE de COYUCA DE BENITEZ, GRO",1997-01-13,10:55:39,revisado
1997-01-13,09:40:04,3.0,19.71,-98.64,5.0,"9 km al SUROESTE de CD SAHAGUN, HGO",1997-01-13,15:40:04,revisado
1997-01-13,19:19:24,4.0,15.85,-97.99,16.0,"55 km al SUR de PINOTEPA NACIONAL, OAX",1997-01-14,01:19:24,revisado
1997-01-14,03:34:56,4.1,17.65,-102.9,17.0,"74 km al SUROESTE de LA MIRA, MICH",1997-01-14,09:34:56,revisado
1997-01-14,12:34:39,4.0,19.15,-103.93,6.0,"14 km al SUROESTE de COQUIMATLAN, COL",1997-01-14,18:34:39,revisado
1997-01-15,00:12:02,4.1,16.68,-94.46,33.0,"45 km al NORESTE de UNION HIDALGO, OAX",1997-01-15,06:12:02,revisado
1997-01-15,04:32:47,4.3,17.45,-94.56,151.0,"59 km al SURESTE de JALTIPAN DE MORELOS, VER",1997-01-15,10:32:47,revisado
1997-01-15,09:42:52,4.6,13.99,-92.41,18.0,"81 km al SUROESTE de CD HIDALGO, CHIS",1997-01-15,15:42:52,revisado
1997-01-15,10:49:44,3.6,16.8,-100.11,30.0,"23 km al SUR de COYUCA DE BENITEZ, GRO",1997-01-15,16:49:44,revisado
1997-01-15,17:47:44,4.3,16.13,-94.84,69.0,"38 km al SUR de UNION HIDALGO, OAX",1997-01-15,23:47:44,revisado
1997-01-15,22:49:45,4.3,14.78,-92.37,70.0,"18 km al SUROESTE de TAPACHULA, CHIS",1997-01-16,04:49:45,revisado
1997-01-16,15:41:10,5.6,17.94,-102.76,25.0,"47 km al OESTE de LA MIRA, MICH",1997-01-16,21:41:10,revisado
1997-01-17,02:41:47,4.0,18.16,-103.0,10.0,"70 km al SUR de COALCOMAN, MICH",1997-01-17,08:41:47,revisado
1997-01-17,17:38:05,3.5,17.66,-98.81,80.0,"28 km al NOROESTE de TLAPA, GRO",1997-01-17,23:38:05,revisado
1997-01-18,19:46:36,4.0,16.09,-98.85,15.0,"81 km al SUROESTE de OMETEPEC, GRO",1997-01-19,01:46:36,revisado
1997-01-19,08:22:53,3.2,19.03,-98.6,5.0,"18 km al OESTE de S BUENAVENTURA NEALTICAN, PUE",1997-01-19,14:22:53,revisado
1997-01-19,12:26:10,4.2,16.11,-95.43,62.0,"26 km al SUROESTE de SALINA CRUZ, OAX",1997-01-19,18:26:10,revisado
1997-01-20,03:14:21,4.1,15.08,-95.59,15.0,"96 km al SURESTE de CRUCECITA, OAX",1997-01-20,09:14:21,revisado
1997-01-20,13:19:43,2.2,15.83,-95.89,53.0,"27 km al ESTE de CRUCECITA, OAX",1997-01-20,19:19:43,revisado
1997-01-20,23:27:37,4.0,17.75,-102.77,16.0,"56 km al SUROESTE de LA MIRA, MICH",1997-01-21,05:27:37,revisado
1997-01-21,07:52:39,4.8,15.13,-97.48,16.0,"92 km al SUROESTE de PUERTO ESCONDIDO, OAX",1997-01-21,13:52:39,revisado
1997-01-21,15:19:58,5.6,16.44,-98.15,18.0,"15 km al NOROESTE de PINOTEPA NACIONAL, OAX",1997-01-21,21:19:58,revisado
1997-01-22,19:51:01,4.1,18.74,-104.75,16.0,"57 km al SUROESTE de MANZANILLO, COL",1997-01-23,01:51:01,revisado
1997-01-24,00:15:09,4.6,15.9,-91.3,50.0,"86 km al SURESTE de LAS MARGARITAS, CHIS",1997-01-24,06:15:09,revisado
1997-01-25,18:39:24,4.0,19.12,-102.79,12.0,"10 km al SURESTE de TEPALCATEPEC, MICH",1997-01-26,00:39:24,revisado
1997-01-26,01:53:51,4.4,22.75,-102.87,7.0,"17 km al NORESTE de JEREZ, ZAC",1997-01-26,07:53:51,revisado
1997-01-27,05:38:52,4.1,15.85,-99.24,5.0,"106 km al SUR de SAN MARCOS, GRO",1997-01-27,11:38:52,revisado
1997-01-27,10:47:34,5.0,17.91,-102.62,23.0,"34 km al SUROESTE de LA MIRA, MICH",1997-01-27,16:47:34,revisado
1997-01-28,02:21:16,4.2,17.71,-97.43,65.0,"20 km al SUROESTE de TEPELMEME, OAX",1997-01-28,08:21:16,revisado
1997-01-28,03:29:21,4.3,18.79,-104.56,7.0,"39 km al SUROESTE de MANZANILLO, COL",1997-01-28,09:29:21,revisado
1997-01-28,21:20:31,4.1,18.73,-104.14,8.0,"29 km al SUROESTE de CD DE ARMERIA, COL",1997-01-29,03:20:31,revisado
1997-01-29,06:02:30,4.2,17.33,-101.38,19.0,"26 km al SUROESTE de PETATLAN, GRO",1997-01-29,12:02:30,revisado
1997-01-29,14:13:48,3.9,15.86,-99.1,16.0,"108 km al SURESTE de SAN MARCOS, GRO",1997-01-29,20:13:48,revisado
1997-01-29,15:39:55,4.0,15.97,-99.11,16.0,"96 km al SURESTE de SAN MARCOS, GRO",1997-01-29,21:39:55,revisado
1997-01-29,15:43:21,3.8,15.75,-99.21,16.0,"117 km al SUR de SAN MARCOS, GRO",1997-01-29,21:43:21,revisado
1997-01-29,15:48:02,3.7,15.8,-99.06,18.0,"115 km al SURESTE de SAN MARCOS, GRO",1997-01-29,21:48:02,revisado
1997-01-29,17:24:31,3.9,16.08,-99.41,16.0,"79 km al SUR de SAN MARCOS, GRO",1997-01-29,23:24:31,revisado
1997-01-30,21:17:33,4.4,16.78,-96.66,57.0,"2 km al SURESTE de OCOTLAN DE MORELOS, OAX",1997-01-31,03:17:33,revisado
1997-01-31,05:43:24,2.8,19.23,-98.94,2.0,"2 km al NOROESTE de S MATEO HUITZILZINGO, MEX",1997-01-31,11:43:24,revisado
1997-01-31,23:48:55,4.1,17.99,-102.65,16.0,"34 km al OESTE de LA MIRA, MICH",1997-02-01,05:48:55,revisado
1997-02-01,09:56:05,3.2,18.15,-99.56,49.0,"22 km al SUR de IGUALA, GRO",1997-02-01,15:56:05,revisado
1997-02-01,18:19:15,3.5,32.62,-115.92,13.0,"32 km al OESTE de SANTA ISABEL, BC",1997-02-02,00:19:15,revisado
1997-02-01,20:25:47,no calculable,29.28,-114.61,5.0,"156 km al NOROESTE de GUERRERO NEGRO, BCS",1997-02-02,02:25:47,revisado
1997-02-03,02:51:17,4.1,15.71,-97.56,5.0,"36 km al SUROESTE de RIO GRANDE, OAX",1997-02-03,08:51:17,revisado
1997-02-03,08:44:00,2.8,17.03,-100.47,16.0,"20 km al SUR de ATOYAC DE ALVAREZ, GRO",1997-02-03,14:44:00,revisado
1997-02-04,00:01:35,4.0,15.95,-97.78,5.0,"38 km al OESTE de RIO GRANDE, OAX",1997-02-04,06:01:35,revisado
1997-02-04,00:05:11,4.0,17.23,-96.43,103.0,"31 km al NORTE de TLACOLULA, OAX",1997-02-04,06:05:11,revisado
1997-02-04,00:20:06,4.3,16.27,-97.85,15.0,"23 km al SURESTE de PINOTEPA NACIONAL, OAX",1997-02-04,06:20:06,revisado
1997-02-04,00:22:51,4.3,16.07,-98.05,5.0,"30 km al SUR de PINOTEPA NACIONAL, OAX",1997-02-04,06:22:51,revisado
1997-02-04,00:57:04,4.1,18.1,-98.27,44.0,"26 km al SUROESTE de ACATLAN DE OSORIO, PUE",1997-02-04,06:57:04,revisado
1997-02-04,01:52:07,4.0,18.59,-101.97,6.0,"50 km al SURESTE de NUEVA ITALIA, MICH",1997-02-04,07:52:07,revisado
1997-02-04,07:13:25,4.7,14.38,-93.86,16.0,"157 km al SUROESTE de MAPASTEPEC, CHIS",1997-02-04,13:13:25,revisado
1997-02-04,07:56:15,3.4,17.8,-99.92,64.0,"45 km al NOROESTE de ZUMPANGO DEL RIO, GRO",1997-02-04,13:56:15,revisado
1997-02-04,19:38:14,4.2,15.87,-97.64,13.0,"27 km al SUROESTE de RIO GRANDE, OAX",1997-02-05,01:38:14,revisado
1997-02-04,22:04:21,3.8,16.5,-98.78,95.0,"45 km al SUROESTE de OMETEPEC, GRO",1997-02-05,04:04:21,revisado
1997-02-05,08:58:39,2.7,17.13,-100.31,31.0,"16 km al SURESTE de ATOYAC DE ALVAREZ, GRO",1997-02-05,14:58:39,revisado
1997-02-05,18:55:54,4.0,16.18,-96.91,12.0,"38 km al SUROESTE de MIAHUATLAN, OAX",1997-02-06,00:55:54,revisado
1997-02-05,22:05:25,no calculable,29.84,-114.43,10.0,"137 km al SURESTE de SAN FELIPE, BC",1997-02-06,04:05:25,revisado
1997-02-06,02:42:03,4.2,16.2,-97.65,16.0,"31 km al NOROESTE de RIO GRANDE, OAX",1997-02-06,08:42:03,revisado
1997-02-06,07:16:20,4.3,16.75,-94.34,121.0,"60 km al NORESTE de UNION HIDALGO, OAX",1997-02-06,13:16:20,revisado
1997-02-06,07:47:09,3.6,16.94,-100.36,14.0,"30 km al OESTE de COYUCA DE BENITEZ, GRO",1997-02-06,13:47:09,revisado
1997-02-08,00:29:33,4.3,23.02,-102.73,3.0,"8 km al NOROESTE de VICTOR ROSALES, ZAC",1997-02-08,06:29:33,revisado
1997-02-08,23:00:46,3.9,15.98,-98.24,5.0,"45 km al SUROESTE de PINOTEPA NACIONAL, OAX",1997-02-09,05:00:46,revisado
1997-02-09,02:07:07,3.4,17.2,-100.94,33.0,"33 km al OESTE de TECPAN, GRO",1997-02-09,08:07:07,revisado
1997-02-09,06:27:07,3.9,17.64,-101.38,41.0,"16 km al NOROESTE de PETATLAN, GRO",1997-02-09,12:27:07,revisado
1997-02-09,08:37:27,4.2,15.6,-93.4,9.0,"23 km al SUROESTE de PIJIJIAPAN, CHIS",1997-02-09,14:37:27,revisado
1997-02-09,16:29:52,2.8,17.39,-99.76,24.0,"33 km al SUROESTE de CHILPANCINGO, GRO",1997-02-09,22:29:52,revisado
1997-02-10,14:17:31,5.0,23.45,-109.95,31.0,"50 km al NOROESTE de SAN JOSE DEL CABO, BCS",1997-02-10,20:17:31,revisado
1997-02-10,14:28:20,3.7,24.71,-108.94,10.0,"107 km al SUROESTE de GUASAVE, SIN",1997-02-10,20:28:20,revisado
1997-02-10,15:13:56,4.4,24.44,-109.01,10.0,"136 km al ESTE de LA PAZ, BCS",1997-02-10,21:13:56,revisado
1997-02-10,15:26:54,no calculable,24.68,-109.04,10.0,"114 km al SUROESTE de GUASAVE, SIN",1997-02-10,21:26:54,revisado
1997-02-10,15:45:31,3.2,24.9,-109.09,10.0,"96 km al SUROESTE de G LEYVA SOLANO (BENITO JUAREZ), SIN",1997-02-10,21:45:31,revisado
1997-02-10,15:57:15,3.2,24.91,-109.07,10.0,"94 km al SUROESTE de G LEYVA SOLANO (BENITO JUAREZ), SIN",1997-02-10,21:57:15,revisado
1997-02-11,01:12:55,4.0,17.88,-101.62,55.0,"27 km al NOROESTE de ZIHUATANEJO, GRO",1997-02-11,07:12:55,revisado
