Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus
2004-01-01,12:43:19,3.5,16.81,-100.1,8.0,"22 km al SUR de COYUCA DE BENITEZ, GRO",2004-01-01,18:43:19,revisado
2004-01-01,17:31:49,6.3,17.34,-101.42,6.0,"27 km al SUROESTE de PETATLAN, GRO",2004-01-01,23:31:49,revisado
2004-01-01,17:38:41,3.6,17.16,-101.66,6.0,"55 km al SUR de ZIHUATANEJO, GRO",2004-01-01,23:38:41,revisado
2004-01-01,17:44:26,4.0,16.21,-98.0,2.0,"16 km al SURESTE de PINOTEPA NACIONAL, OAX",2004-01-01,23:44:26,revisado
2004-01-01,17:58:02,5.8,17.3,-101.36,14.0,"28 km al SUROESTE de PETATLAN, GRO",2004-01-01,23:58:02,revisado
2004-01-01,18:12:02,3.6,17.01,-101.48,5.0,"62 km al SUROESTE de PETATLAN, GRO",2004-01-02,00:12:02,revisado
2004-01-01,18:40:49,4.2,17.07,-101.61,10.0,"63 km al SUROESTE de PETATLAN, GRO",2004-01-02,00:40:49,revisado
2004-01-02,04:03:37,4.1,17.39,-101.7,11.0,"32 km al SUROESTE de ZIHUATANEJO, GRO",2004-01-02,10:03:37,revisado
2004-01-02,10:43:15,4.7,13.64,-90.54,191.0,"208 km al SURESTE de CD HIDALGO, CHIS",2004-01-02,16:43:15,revisado
2004-01-02,16:05:18,4.2,16.67,-99.75,5.0,"27 km al SURESTE de ACAPULCO, GRO",2004-01-02,22:05:18,revisado
2004-01-02,16:14:01,3.5,16.73,-99.77,1.0,"21 km al SURESTE de ACAPULCO, GRO",2004-01-02,22:14:01,revisado
2004-01-02,16:27:31,4.2,14.55,-93.33,16.0,"109 km al SUROESTE de MAPASTEPEC, CHIS",2004-01-02,22:27:31,revisado
2004-01-02,17:52:07,3.5,16.66,-99.76,5.0,"28 km al SURESTE de ACAPULCO, GRO",2004-01-02,23:52:07,revisado
2004-01-02,19:33:07,4.3,18.25,-102.29,6.0,"24 km al NORTE de LA MIRA, MICH",2004-01-03,01:33:07,revisado
2004-01-03,03:23:33,4.2,16.94,-94.13,144.0,"51 km al NOROESTE de CINTALAPA, CHIS",2004-01-03,09:23:33,revisado
2004-01-03,06:47:35,4.2,15.44,-94.79,20.0,"93 km al SURESTE de SALINA CRUZ, OAX",2004-01-03,12:47:35,revisado
2004-01-03,15:01:29,4.0,17.18,-100.59,52.0,"6 km al SURESTE de TECPAN, GRO",2004-01-03,21:01:29,revisado
2004-01-03,23:01:35,4.8,16.69,-99.71,5.0,"28 km al SURESTE de ACAPULCO, GRO",2004-01-04,05:01:35,revisado
2004-01-04,02:12:06,3.4,16.74,-99.74,4.0,"22 km al SURESTE de ACAPULCO, GRO",2004-01-04,08:12:06,revisado
2004-01-04,02:34:26,3.8,16.81,-100.12,15.0,"22 km al SUR de COYUCA DE BENITEZ, GRO",2004-01-04,08:34:26,revisado
2004-01-04,04:51:45,4.2,15.39,-92.43,175.0,"20 km al OESTE de MOTOZINTLA, CHIS",2004-01-04,10:51:45,revisado
2004-01-04,05:07:35,4.2,16.8,-98.39,20.0,"13 km al NORTE de OMETEPEC, GRO",2004-01-04,11:07:35,revisado
2004-01-04,05:37:33,4.2,17.03,-94.74,134.0,"37 km al NORESTE de MATIAS ROMERO, OAX",2004-01-04,11:37:33,revisado
2004-01-04,06:05:53,4.0,18.39,-103.18,2.0,"43 km al SUR de COALCOMAN, MICH",2004-01-04,12:05:53,revisado
2004-01-04,08:50:09,3.5,17.18,-99.88,25.0,"29 km al NORESTE de COYUCA DE BENITEZ, GRO",2004-01-04,14:50:09,revisado
2004-01-04,12:07:30,3.4,19.18,-98.12,35.0,"4 km al NOROESTE de S MIGUEL CANOA, PUE",2004-01-04,18:07:30,revisado
2004-01-04,12:18:20,3.6,16.84,-100.1,5.0,"19 km al SUR de COYUCA DE BENITEZ, GRO",2004-01-04,18:18:20,revisado
2004-01-04,12:19:01,3.9,16.72,-99.92,5.0,"17 km al SUR de ACAPULCO, GRO",2004-01-04,18:19:01,revisado
2004-01-04,14:54:39,4.3,15.27,-93.77,166.0,"76 km al SUROESTE de PIJIJIAPAN, CHIS",2004-01-04,20:54:39,revisado
2004-01-04,17:04:07,3.8,17.3,-101.5,16.0,"36 km al SUROESTE de PETATLAN, GRO",2004-01-04,23:04:07,revisado
2004-01-04,18:52:53,4.4,13.95,-93.45,10.0,"162 km al SUROESTE de CD HIDALGO, CHIS",2004-01-05,00:52:53,revisado
2004-01-04,22:58:59,4.1,18.59,-105.09,11.0,"91 km al SUROESTE de CIHUATLAN, JAL",2004-01-05,04:58:59,revisado
2004-01-04,23:29:45,4.1,16.86,-101.84,20.0,"92 km al SUROESTE de ZIHUATANEJO, GRO",2004-01-05,05:29:45,revisado
2004-01-05,07:28:25,4.3,14.89,-93.91,16.0,"116 km al SUROESTE de PIJIJIAPAN, CHIS",2004-01-05,13:28:25,revisado
2004-01-05,13:16:49,3.9,16.05,-98.6,15.0,"67 km al SUROESTE de PINOTEPA NACIONAL, OAX",2004-01-05,19:16:49,revisado
2004-01-05,20:52:53,3.7,16.85,-100.15,11.0,"19 km al SUROESTE de COYUCA DE BENITEZ, GRO",2004-01-06,02:52:53,revisado
2004-01-05,23:46:34,4.0,16.06,-98.88,29.0,"85 km al SUROESTE de OMETEPEC, GRO",2004-01-06,05:46:34,revisado
2004-01-06,06:24:31,4.2,15.77,-94.17,35.0,"57 km al SUROESTE de TONALA, CHIS",2004-01-06,12:24:31,revisado
2004-01-06,11:31:59,4.0,16.1,-98.65,39.0,"69 km al SUROESTE de PINOTEPA NACIONAL, OAX",2004-01-06,17:31:59,revisado
2004-01-07,07:15:00,4.1,15.98,-94.6,16.0,"60 km al SURESTE de UNION HIDALGO, OAX",2004-01-07,13:15:00,revisado
2004-01-07,14:04:29,4.4,15.87,-97.45,27.0,"16 km al SUR de RIO GRANDE, OAX",2004-01-07,20:04:29,revisado
2004-01-07,19:08:21,4.1,15.91,-98.17,4.0,"49 km al SUR de PINOTEPA NACIONAL, OAX",2004-01-08,01:08:21,revisado
2004-01-07,20:28:52,3.3,19.13,-98.97,2.0,"9 km al SURESTE de MILPA ALTA, CDMX",2004-01-08,02:28:52,revisado
2004-01-08,03:27:02,3.7,16.69,-100.33,2.0,"44 km al SUROESTE de COYUCA DE BENITEZ, GRO",2004-01-08,09:27:02,revisado
2004-01-08,06:58:25,3.9,17.53,-101.12,47.0,"16 km al ESTE de PETATLAN, GRO",2004-01-08,12:58:25,revisado
2004-01-08,07:05:49,4.0,17.63,-100.92,30.0,"39 km al NORESTE de PETATLAN, GRO",2004-01-08,13:05:49,revisado
2004-01-09,07:12:43,3.6,17.01,-98.15,30.0,"45 km al NORESTE de OMETEPEC, GRO",2004-01-09,13:12:43,revisado
2004-01-09,09:30:01,3.9,18.54,-107.32,4.0,"300 km al SUROESTE de CIHUATLAN, JAL",2004-01-09,15:30:01,revisado
2004-01-10,19:09:04,3.8,16.86,-94.65,119.0,"42 km al ESTE de MATIAS ROMERO, OAX",2004-01-11,01:09:04,revisado
2004-01-11,07:36:35,4.3,27.07,-111.4,10.0,"91 km al SURESTE de SANTA ROSALIA, BCS",2004-01-11,13:36:35,revisado
2004-01-11,13:26:30,3.3,16.16,-99.03,24.0,"80 km al SURESTE de SAN MARCOS, GRO",2004-01-11,19:26:30,revisado
